"id","action","reward"
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",20,57
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",10,21
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",10,28
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",7,7
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",13,2
"sim_data/gpt/gpt-3.5-turbo/experiment_221.csv",20,32
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",5,3
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",10,15
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",10,22
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",8,0
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",10,23
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",15,21
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",8,12
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",7,10
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",16,36
"sim_data/gpt/gpt-3.5-turbo/experiment_222.csv",15,40
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",10,9
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",15,33
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",14,26
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",5,12
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",18,20
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",16,0
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",16,18
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",8,15
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",12,27
"sim_data/gpt/gpt-3.5-turbo/experiment_223.csv",5,2
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",10,12
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",15,30
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",7,18
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",10,7
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",5,3
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",12,12
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",18,50
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",16,2
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",13,25
"sim_data/gpt/gpt-3.5-turbo/experiment_224.csv",7,19
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",5,11
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",6,0
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",7,19
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",5,5
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",9,3
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",4,10
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",7,6
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",7,1
"sim_data/gpt/gpt-3.5-turbo/experiment_225.csv",6,7
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",10,3
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,27
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,37
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,15
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,59
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,22
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,27
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,55
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",10,20
"sim_data/gpt/gpt-3.5-turbo/experiment_226.csv",20,49
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",20,39
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",20,15
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",10,8
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",20,40
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",10,22
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",20,31
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",10,7
"sim_data/gpt/gpt-3.5-turbo/experiment_227.csv",20,25
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",10,4
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",20,21
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",10,24
"sim_data/gpt/gpt-3.5-turbo/experiment_228.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",20,41
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",20,30
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",20,39
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",20,41
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_229.csv",20,27
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,16
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",15,0
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",5,12
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,28
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,24
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,10
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",10,7
"sim_data/gpt/gpt-3.5-turbo/experiment_230.csv",5,9
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,14
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,7
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,22
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,4
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,29
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,24
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,25
"sim_data/gpt/gpt-3.5-turbo/experiment_231.csv",10,17
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",20,18
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",20,14
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",6,12
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",10,6
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",20,33
"sim_data/gpt/gpt-3.5-turbo/experiment_232.csv",9,21
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",15,17
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,53
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",13,15
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,29
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,0
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,14
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,37
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,40
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,34
"sim_data/gpt/gpt-3.5-turbo/experiment_233.csv",20,37
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,17
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",5,6
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,0
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",5,14
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",15,2
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",5,9
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,11
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,16
"sim_data/gpt/gpt-3.5-turbo/experiment_234.csv",10,3
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",10,1
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,13
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,37
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,13
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,16
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,45
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,24
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,39
"sim_data/gpt/gpt-3.5-turbo/experiment_235.csv",20,37
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,0
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,15
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,25
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,39
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,11
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,52
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,46
"sim_data/gpt/gpt-3.5-turbo/experiment_236.csv",20,38
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,23
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,4
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,28
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,27
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,0
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,7
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,9
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,21
"sim_data/gpt/gpt-3.5-turbo/experiment_237.csv",10,23
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",20,27
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",20,7
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",20,3
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_238.csv",0,0
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,19
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,56
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,0
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,41
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,14
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,58
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,20
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,1
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,28
"sim_data/gpt/gpt-3.5-turbo/experiment_239.csv",20,42
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,5
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",5,0
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,26
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,4
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",15,19
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,22
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,24
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",15,25
"sim_data/gpt/gpt-3.5-turbo/experiment_240.csv",10,7
